mggid	ship	cruise	sample	device_code	device	subcore	interval	replicate	analysis_type	depth_top_cm	depth_top_mm	depth_bot_cm	depth_bot_mm	test_date	test_time	total_weight	coarse_meth	fine_meth	coarse_fine_boundary	coarse_boundary	fine_boundary	pct_coarser	pct_finer	pct_gravel	pct_sand	pct_silt	pct_clay	pct_mud	usc_gravel	usc_sand	usc_fines	meth_description	mean_mm	mean_phi	median_phi	modal_phi	skewness	kurtosis	std_dev	sort_coeff	interval_comments
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	1	0	02	0	0			19700824		022.61	sieves	pipette		00.50	11.00	0	.72																.98			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	2	0	02	40	0			19700824		024.73	sieves	pipette		00.50	11.00	0	1.99																1.33			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	3	0	02	50	0			19700824		029.78	sieves	pipette		00.50	11.00	0	1.35																1.29			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	4	0	02	102	0			19700824		014.82	sieves	pipette		01.00	11.00	0	2.89																2.28			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	5	0	02	119	0			19700824		016.48	sieves	pipette		00.50	11.00	0	4.78																2.52			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	6	0	02	150	0			19700824		019.63	sieves	pipette		01.00	11.00	0	2.41																2.04			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	7	0	02	171	0			19700824		016.82	sieves	pipette		00.50	11.00	0	1.12																1.28			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	8	0	02	191	0			19700824		015.37	sieves	pipette		01.00	11.00	0	12.51																3.03			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	9	0	02	200	0			19700824		012.12	sieves	pipette		00.50	11.00	0	8.77																3.08			
20995002	Thomas G. Thompson	TT051	028_067	500	core, piston undiff.	0	10	0	02	228	0			19700824		026.30	sieves	pipette		00.50	11.00	0	1.84																1.58			
09995009	Staten Island	N00636	SI-18	401	core, gravity, phleger	0	1	1	02	13	0	20	0	19590829		022.87	sieves	pipette	04.00	01.00	06.00	2	51												6			.17				
09995009	Staten Island	N00636	SI-18	401	core, gravity, phleger	0	2	1	02	33	0	41	0	19590829		023.73	sieves	pipette	04.00	01.00	06.00	2	45												5.65			.33				
09995009	Staten Island	N00636	SI-2	401	core, gravity, phleger	0	1	1	02	23	0	28	0	19590731		011.72	sieves	pipette	04.00	-2.00	04.00		96																			
09995009	Staten Island	N00636	SI-2	401	core, gravity, phleger	0	2	1	02	28	0	36	0	19590731		013.15	sieves	pipette	04.00	-2.00	06.00		75												8.05							
09995009	Staten Island	N00636	SI-20	101	grab, orange peel	0	1	1	02					19590901		039.67	sieves	pipette	04.00	-2.00	06.00		19												2.05			.25				
09995009	Staten Island	N00636	SI-21	401	core, gravity, phleger	0	1	1	02	46	0	52	0	19590902		015.09	sieves	pipette	04.00	-2.00	06.00	1	87																			
09995009	Staten Island	N00636	SI-29	401	core, gravity, phleger	0	1	1	02	19	0	25	0	19590906		011.24	sieves	pipette	04.00	-2.00	06.00	1	75												8.18							
09995009	Staten Island	N00636	SI-29	401	core, gravity, phleger	0	2	1	02	41	0	46	0	19590906		017.04	sieves	pipette	04.00	-2.00	06.00	0	76												8.28							
09995009	Staten Island	N00636	SI-29	401	core, gravity, phleger	0	3	1	02	61	0	69	0	19590906		012.66	sieves	pipette	04.00	-2.00	06.00	1	82												8.28							
09995009	Staten Island	N00636	SI-3	401	core, gravity, phleger	0	1	1	02	25	0	30	0	19590801		016.10	sieves	pipette	04.00	-2.00	06.00		77												8.49							
09995009	Staten Island	N00636	SI-3	401	core, gravity, phleger	0	2	1	02	30	0	37	0	19590801		011.91	sieves	pipette	04.00	-2.00	04.00		95																			
09995009	Staten Island	N00636	SI-30	401	core, gravity, phleger	0	1	1	02	0	0	27	0	19590907		022.65	sieves	pipette	04.00	-2.00	06.00	12	32												2.47			2.15				
09995009	Staten Island	N00636	SI-30	401	core, gravity, phleger	0	2	1	02	27	0	34	0	19590907		027.65	sieves	pipette	04.00	-2.00	06.00	1	71												7.7							
09995009	Staten Island	N00636	SI-31	401	core, gravity, phleger	0	1	1	02	0	0	9	0	19590907		012.92	sieves	pipette	04.00	-2.00	06.00	2	49												5.93							
09995009	Staten Island	N00636	SI-31	401	core, gravity, phleger	0	2	1	02	9	0	15	0	19590907		016.64	sieves	pipette	04.00	01.00	06.00	1	43												5.2			1.08				
20995002	Thomas G. Thompson	TT042	016_036	400	core, gravity undiff.	0	1	0	02	0	0			19690823		009.95	sieves	pipette		00.50	11.00	0	8.05																2.4			
20995002	Thomas G. Thompson	TT042	016_036	400	core, gravity undiff.	0	2	0	02	28	0			19690823		013.11	sieves	pipette		01.00	11.00	0	8.85																2.43			
20995002	Thomas G. Thompson	TT042	016_036	400	core, gravity undiff.	0	3	0	02	33	0			19690823		012.82	sieves	pipette		00.00	11.00	0	7.73																2.46			
20995002	Thomas G. Thompson	TT042	016_036	400	core, gravity undiff.	0	4	0	02	61	0			19690823		015.43	sieves	pipette		00.00	11.00	0	8.17																2.44			
20995002	Thomas G. Thompson	TT042	016_036	500	core, piston undiff.	0	5	0	02	0	0			19690823		013.56	sieves	pipette		01.00	11.00	0	8.08																2.43			
06245001	Townsend Cromwell	JPO 212	41	100	grab, undifferentiated	0	1	0	02					19750528	2040	040.35	sieves	hydrophotometer	03.99	00.50	08.00	0	35.66	0	8.47	55.83	35.7							7.24	7.02		2.78	.16	.88			
06245001	Townsend Cromwell	JPO 212	43	100	grab, undifferentiated	0	1	0	02					19750528	2228	015.41	sieves	hydrophotometer	03.99	00.50	08.00	0	37.31	0	1.91	60.74	37.35							7.4	7.21		2.69	.17	.86			
06245001	Townsend Cromwell	JPO 212	357	104	grab, shipek	0	1	0	02					19750605	2207	020.83	sieves	hydrophotometer	03.99	04.00	08.00	0	9.49	28.21	19.76	42.52	9.51							3.13	4.11		4.15	-.22	.7			
06245001	Townsend Cromwell	JPO 212	357A	104	grab, shipek	0	1	0	02					19750605	2207	006.20	sieves	hydrophotometer	03.99	04.00	08.00	0	9.24	36.14	38.97	15.64	9.25							1.5	.28		3.95	.47	.97			
06245001	Townsend Cromwell	JPO 212	358	104	grab, shipek	0	1	0	02					19750605	2300	048.69	sieves	hydrophotometer	03.99	04.00	08.00	0	5.59	27.26	50.43	16.72	5.59							1.4	.7		3.84	.27	1.35			
06245001	Townsend Cromwell	JPO 212	360	100	grab, undifferentiated	0	1	0	02					19750607	0716	129.41	sieves	hydrophotometer	03.99	00.00	08.00	0	.66	0	96.95	2.38	.66							2.96	2.96		.31	.07	1.21			
06245001	Townsend Cromwell	JPO 212	360R	103	grab, van veen	0	1	0	02					19750607	0716	050.20	sieves	hydrophotometer	03.99	04.00	08.00	0	1.04	.03	93.9	5.03	1.04							3.06	3		.46	.35	1.39			
06245001	Townsend Cromwell	JPO 212	37	104	grab, shipek	0	1	0	02					19750529	2035	072.37	sieves	hydrophotometer	03.99	01.50	08.00	0	10.32	.77	73.38	15.53	10.33							4.03	2.96		2.51	.63	2.5			
06245001	Townsend Cromwell	JPO 212	38	103	grab, van veen	0	1	0	02					19750529	1510	037.34	sieves	hydrophotometer	03.99	03.00	08.00	0	17.57	1.85	44.81	35.75	17.6							4.83	4.39		3.21	.25	.94			
06245001	Townsend Cromwell	JPO 212	39	100	grab, undifferentiated	0	1	0	02					19750529	1428	052.66	sieves	hydrophotometer	03.99	04.00	08.00	0	26.39	15.66	11.61	46.32	26.41							4.85	5.83		4.86	-.23	1.09			
06245001	Townsend Cromwell	JPO 212	355	100	grab, undifferentiated	0	1	0	02					19750605	1211	019.56	sieves	hydrophotometer	03.99	01.00	08.00	0	34.64	0	.35	64.97	34.68							7.5	7.1		2.45	.26	1.06			
06245001	Townsend Cromwell	JPO 212	35	104	grab, shipek	0	1	0	02					19750529	1950	244.55	sieves			04.00	04.00	0	0	87.58	12.42	0	0							2.04	2.9		.37	3.29	1.67			
06245001	Townsend Cromwell	JPO 212	350	100	grab, undifferentiated	0	1	0	02					19750605	2104	073.70	sieves	hydrophotometer	03.99	02.50	08.00	0	33.69	0	.29	65.98	33.73							7.25	6.96		2.58	.23	.94			
06245001	Townsend Cromwell	JPO 212	351	104	grab, shipek	0	1	0	02					19750606	0015	021.95		hydrophotometer		04.00	08.00	0	34.31	0	0	65.65	34.35							7.3	6.97		2.68	.19	1.03			
06245001	Townsend Cromwell	JPO 212	353	104	grab, shipek	0	1	0	02					19750604	1607	034.73	sieves	hydrophotometer	03.99	01.50	08.00	0	.18	.45	99	.38	.18							2.89	2.97		.52	-.28	1.96			
06245001	Townsend Cromwell	JPO 212	354	104	grab, shipek	0	1	0	02					19750605	0905	073.04	sieves	hydrophotometer	03.99	04.00	08.00	0	8.98	40.21	28.84	21.96	8.99							1.9	1.16		4.1	.36	.54			
06245001	Townsend Cromwell	JPO 212	345	104	grab, shipek	0	1	0	02					19750605	0817	031.00	sieves	hydrophotometer	03.99	02.50	08.00	0	29.89	4.05	7.9	58.11	29.94							6.97	6.91		3.29	-.08	1.47			
06245001	Townsend Cromwell	JPO 212	346	104	grab, shipek	0	1	0	02					19750605	0930	054.94	sieves	hydrophotometer	03.99	04.00	08.00	0	7.16	35.23	44.19	13.41	7.17							1.32	1.43		3.89	.13	1.08			
06245001	Townsend Cromwell	JPO 212	347	104	grab, shipek	0	1	0	02					19750605	1023	019.16	sieves	hydrophotometer	03.99	00.50	08.00	0	32.84	0	.73	66.38	32.88							7.37	6.9		2.42	.31	1.06			
06245001	Townsend Cromwell	JPO 212	349	104	grab, shipek	0	1	0	02					19750605	1734	086.80	sieves	hydrophotometer	03.99	00.50	08.00	0	33.4	0	.41	66.14	33.45							7.31	7.13		2.52	.19	1.1			
06245001	Townsend Cromwell	JPO 212	34A	104	grab, shipek	0	1	0	02					19750530	0123	027.14	sieves	hydrophotometer	03.99	01.50	08.00	0	24.63	2.61	36.55	36.18	24.65							5	5.12		4.05	.02	.83			
06245001	Townsend Cromwell	JPO 212	338	100	grab, undifferentiated	0	1	0	02					19750603	1450	049.43	sieves	hydrophotometer	03.99	01.00	08.00	0	31.25	0	9.06	59.65	31.29							7.02	6.73		2.7	.21	.93			
06245001	Townsend Cromwell	JPO 212	339	100	grab, undifferentiated	0	1	0	02					19750603	1652	018.87	sieves	hydrophotometer	03.99	01.00	08.00	0	32.08	0	7.29	60.6	32.12							7.07	6.8		2.65	.21	.93			
06245001	Townsend Cromwell	JPO 212	34	300	core, box	0	1	0	02					19750530	0130	065.42	sieves	hydrophotometer	03.99	02.50	08.00	0	21.43	3.97	34.39	40.18	21.46							4.65	4.62		3.97	.07	.87			
06245001	Townsend Cromwell	JPO 212	340	100	grab, undifferentiated	0	1	0	02					19750603	1719	024.60	sieves	hydrophotometer	03.99	00.50	08.00	0	32.54	0	1.09	66.34	32.57							7.25	6.82		2.52	.29	.97			
06245001	Townsend Cromwell	JPO 212	341	100	grab, undifferentiated	0	1	0	02					19750603	1610	027.63	sieves	hydrophotometer	03.99	03.50	08.00	0	37.12	0	.81	62.03	37.16							7.53	7.2		2.56	.22	.92			
06245001	Townsend Cromwell	JPO 212	342	103	grab, van veen	0	1	0	02					19750603	2018	049.46	sieves	hydrophotometer	03.99	04.00	08.00	0	5.15	17.79	53.44	23.62	5.15							2.14	3.23		2.92	-.32	.89			
06245001	Townsend Cromwell	JPO 212	344	104	grab, shipek	0	1	0	02					19750605	0749	026.18	sieves	hydrophotometer	03.99	01.50	08.00	0	28.48	.4	10.51	60.58	28.52							6.91	6.72		2.82	.09	1.27			
06245001	Townsend Cromwell	JPO 212	335C	104	grab, shipek	0	1	0	02					19750602	1813	006.04	sieves	hydrophotometer	03.99	01.50	08.00	0	15.6	3.9	32.55	47.92	15.63							5.29	4.58		2.83	.31	1.37			
06245001	Townsend Cromwell	JPO 212	336	100	grab, undifferentiated	0	1	0	02					19750603	0810	036.08	sieves	hydrophotometer	03.99	00.50	08.00	0	32.74	0	.36	66.87	32.78							7.21	6.86		2.55	.26	.98			
06245001	Townsend Cromwell	JPO 212	331	103	grab, van veen	0	1	0	02					19750602	2254	027.42	sieves	hydrophotometer	03.99	01.50	08.00	0	38.92	.01	13	48.04	38.95							7.29	7.19		2.97	.09	.76			
06245001	Townsend Cromwell	JPO 212	332	100	grab, undifferentiated	0	1	0	02					19750602	2141	022.79	sieves	hydrophotometer	03.99	01.00	08.00	0	33.39	0	4.99	61.58	33.43							7.13	6.73		2.64	.28	.9			
06245001	Townsend Cromwell	JPO 212	333	100	grab, undifferentiated	0	1	0	02					19750603	0011	024.15	sieves	hydrophotometer	03.99	01.50	08.00	0	33.2	.01	1.18	65.58	33.23							7.21	6.71		2.55	.32	.93			
06245001	Townsend Cromwell	JPO 212	334	100	grab, undifferentiated	0	1	0	02					19750603	0200	061.36	sieves	hydrophotometer	03.99	04.00	08.00	0	23.9	24.74	13.78	37.54	23.93							3.7	4.63		5.06	-.09	.64			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	10	0	02	180	0			19700901		017.14	sieves	pipette		00.50	11.00	0	12.3																2.57			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	11	0	02	200	0			19700901		022.86	sieves	pipette		00.50	11.00	0	17.53																2.86			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	12	0	02	246	0			19700901		027.31	sieves	pipette		00.50	11.00	0	14.44																2.41			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	13	0	02	289	0			19700901		027.80	sieves	pipette		01.00	11.00	0	15.6																2.44			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	14	0	02	302	0			19700901		031.75	sieves	pipette		01.00	11.00	0	3.68																3.01			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	15	0	02	310	0			19700901		031.07	sieves	pipette		02.50	11.00	0	14.8																2.74			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	16	0	02	315	0			19700901		033.28	sieves	pipette		01.00	11.00	0	13.33																2.78			
20995002	Thomas G. Thompson	TT051	088_166	400	core, gravity undiff.	0	1	0	02	0	0			19700901		010.34	sieves	pipette		00.50	11.00	0	7.33																2.42			
20995002	Thomas G. Thompson	TT051	088_166	400	core, gravity undiff.	0	2	0	02	37	0			19700901		016.27	sieves	pipette		00.50	11.00	0	6.26																2.67			
20995002	Thomas G. Thompson	TT051	088_166	400	core, gravity undiff.	0	3	0	02	73	0			19700901		017.20	sieves	pipette		01.00	11.00	0	6.91																2.64			
20995002	Thomas G. Thompson	TT051	088_166	400	core, gravity undiff.	0	4	0	02	78	0			19700901		016.06	sieves	pipette		01.00	11.00	0	5.44																2.53			
20995002	Thomas G. Thompson	TT051	088_166	400	core, gravity undiff.	0	5	0	02	103	0			19700901		018.11	sieves	pipette		00.50	11.00	0	7.14																2.44			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	1	0	02	0	0			19700901		013.49	sieves	pipette		00.00	11.00	0	8.44																2.47			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	2	0	02	45	0			19700901		024.48	sieves	pipette		01.00	11.00	0	4.61																2.43			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	3	0	02	54	0			19700901		025.27	sieves	pipette		01.00	11.00	0	6.15																2.47			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	4	0	02	61	0			19700901		022.35	sieves	pipette		00.00	11.00	0	5.29																2.29			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	5	0	02	67	0			19700901		031.71	sieves	pipette		00.50	11.00	0	4.33																2.06			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	6	0	02	82	0			19700901		028.95	sieves	pipette		00.00	11.00	0	8.92																2.46			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	7	0	02	100	0			19700901		028.84	sieves	pipette		01.00	11.00	0	8.99																2.76			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	8	0	02	106	0			19700901		029.46	sieves	pipette		01.00	11.00	0	13.25																2.99			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	9	0	02	137	0			19700901		017.93	sieves	pipette		00.50	11.00	0	24.08																2.31			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	10	0	02	142	0			19700901		029.81	sieves	pipette		00.50	11.00	0	11.11																2.95			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	11	0	02	184	0			19700901		039.07	sieves	pipette		01.00	11.00	0	12.18																2.96			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	12	0	02	200	0			19700901		037.36	sieves	pipette		02.00	11.00	0	13.7																2.99			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	13	0	02	240	0			19700901		030.23	sieves	pipette		01.00	11.00	0	17.1																2.66			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	14	0	02	266	0			19700901		018.11	sieves	pipette		01.50	11.00	0	15.67																2.91			
20995002	Thomas G. Thompson	TT051	088_167	500	core, piston undiff.	0	15	0	02	300	0			19700901		022.39	sieves	pipette		01.00	11.00	0	3.52																2			
20995002	Thomas G. Thompson	TT051	089_169	100	grab, undifferentiated	0	1	0	02					19700902		055.97	sieves	pipette		01.00	11.00	0	2.78																2			
20995002	Thomas G. Thompson	TT051	090_173	400	core, gravity undiff.	0	1	0	02	0	0			19700902		025.31	sieves	pipette		04.00	11.00	0	2.79																3.11			
20995002	Thomas G. Thompson	TT051	090_173	400	core, gravity undiff.	0	2	0	02	7	0			19700902		019.61	sieves	pipette		02.50	11.00	0	4.03																3.33			
20995002	Thomas G. Thompson	TT051	090_173	400	core, gravity undiff.	0	3	0	02	13	0			19700902		009.82	sieves	pipette		01.00	11.00	0	17.96																2.66			
20995002	Thomas G. Thompson	TT051	090_173	400	core, gravity undiff.	0	4	0	02	48	0			19700902		011.74	sieves	pipette		01.00	11.00	0	12.69																2.78			
20995002	Thomas G. Thompson	TT051	091_174	100	grab, undifferentiated	0	1	0	02					19700902		066.01	sieves	pipette		04.00	11.00	0	1.77																2.02			
20995002	Thomas G. Thompson	TT051	092_176	100	grab, undifferentiated	0	1	0	02					19700902		003.80	sieves	pipette		00.50	11.00	0	.35																2.26			
20995002	Thomas G. Thompson	TT051	093_177	100	grab, undifferentiated	0	1	0	02					19700903		056.76	sieves	pipette		02.50	11.00	0	1.31																2.02			
20995002	Thomas G. Thompson	TT051	094_179	100	grab, undifferentiated	0	1	0	02					19700903		059.59	sieves	pipette		00.50	11.00	0	2.13																1.69			
20995002	Thomas G. Thompson	TT051	087_162	400	core, gravity undiff.	0	3	0	02	106	0			19700901		009.72	sieves	pipette		00.50	11.00	0	3.12																2.16			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	1	0	02	0	0			19700901		011.87	sieves	pipette		00.50	11.00	0	6.51																2.52			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	2	0	02	32	0			19700901		030.48	sieves	pipette		02.50	11.00	0	5.06																2.35			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	3	0	02	37	0			19700901		037.67	sieves	pipette		01.50	11.00	0	3.66																2.27			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	4	0	02	50	0			19700901		037.51	sieves	pipette		00.50	11.00	0	3.94																2.11			
20995002	Thomas G. Thompson	TT051	087_164	500	core, piston undiff.	0	5	0	02	80	0			19700901		024.00	sieves	pipette		00.50	11.00	0	3.95																1.82			
