"","lat","lon","wave_npv"
"8422",49.875,309.375,-37917.1884014423
"8495",50.125,309.375,-41032.6793189859
"8552",50.375,309.375,-78816.1905955189
"8638",50.625,309.375,-81876.849609375
"8740",50.875,309.375,-119377.90609375
"8851",51.125,309.375,-122867.94212963
"8967",51.375,309.375,-164243.06875
"9087",51.625,309.375,-168553.495192308
"9219",51.875,309.375,-244524.015625
"9356",52.125,309.375,-249889.826021635
"4956",42.875,309.625,-220033
"5121",43.125,309.625,-220033
"5288",43.375,309.625,-220033
"5458",43.625,309.625,-220033
"5627",43.875,309.625,-220033
"5788",44.125,309.625,-211898.419181034
"5944",44.375,309.625,-141398.71875
"6089",44.625,309.625,-134427.246930804
"6217",44.875,309.625,-63318.234375
"6335",45.125,309.625,-60186.7923295455
"6451",45.375,309.625,22796.421875
"6567",45.625,309.625,28116.0636160714
"6687",45.875,309.625,97271.40625
"6806",46.125,309.625,102238.150568182
"6921",46.375,309.625,151905.59375
"7034",46.625,309.625,154341.482954545
"7146",46.875,309.625,178700.375
"7257",47.125,309.625,178919.3515625
"7370",47.375,309.625,180744.15625
"7485",47.625,309.625,178466.32421875
"7604",47.875,309.625,155232.4375
"7725",48.125,309.625,150339.833806818
"7845",48.375,309.625,110383.5703125
"7957",48.625,309.625,105313.378316627
"8070",48.875,309.625,56639.53515625
"8178",49.125,309.625,53295.6017421506
"8267",49.375,309.625,-2436.62182617188
"8348",49.625,309.625,-4484.79616561026
"8423",49.875,309.625,-38621.03515625
"8496",50.125,309.625,-42573.3710186298
"8553",50.375,309.625,-79725.328125
"8639",50.625,309.625,-81264.3993389423
"8741",50.875,309.625,-119741.1796875
"8852",51.125,309.625,-123244.492800245
"8968",51.375,309.625,-164408.421875
"9088",51.625,309.625,-170571.159855769
"9220",51.875,309.625,-244524.015625
"5290",43.375,309.875,-220033
"5460",43.625,309.875,-220033
"5629",43.875,309.875,-220033
"5790",44.125,309.875,-202273.765340909
"5946",44.375,309.875,-164508.15705819
"6091",44.625,309.875,-158057.232182018
"6219",44.875,309.875,-81692.2134486607
"6337",45.125,309.875,-73601.6073190789
"6453",45.375,309.875,-3150.95397727273
"6569",45.625,309.875,2911.39801136364
"6689",45.875,309.875,66511.9375
"6808",46.125,309.875,71504.927734375
"6923",46.375,309.875,119305.502272727
"7036",46.625,309.875,122063.25390625
"7148",46.875,309.875,150254.373842593
"7259",47.125,309.875,150010.041956019
"7372",47.375,309.875,156475.811383929
"7487",47.625,309.875,153090.502653302
"7606",47.875,309.875,135620.194318182
"7727",48.125,309.875,132676.011792453
"7847",48.375,309.875,96099.060474537
"7959",48.625,309.875,94396.6167534722
"8072",48.875,309.875,42439.7907576651
"8180",49.125,309.875,39070.9555844907
"8268",49.375,309.875,-10331.7319471571
"8349",49.625,309.875,-15799.0521052434
"8424",49.875,309.875,-67840.4499699519
"8497",50.125,309.875,-69230.5935997596
"8554",50.375,309.875,-103685.982121394
"8640",50.625,309.875,-108680.068101415
"8742",50.875,309.875,-141224.963191106
"8853",51.125,309.875,-144594.440655048
"8969",51.375,309.875,-195182.565504808
"9089",51.625,309.875,-201336.669117647
"5462",43.625,310.125,-220033
"5631",43.875,310.125,-218709.479801829
"5792",44.125,310.125,-175288.729440789
"5948",44.375,310.125,-165768.671875
"6093",44.625,310.125,-159837.498883929
"6221",44.875,310.125,-82732.25
"6339",45.125,310.125,-78494.7077287946
"6455",45.375,310.125,-3631.4609375
"6571",45.625,310.125,2521.46875
"6691",45.875,310.125,66511.9375
"6810",46.125,310.125,72103.7081473214
"6925",46.375,310.125,118701.796875
"7038",46.625,310.125,120957.982060185
"7150",46.875,310.125,149160.296875
"7261",47.125,310.125,149563.905671296
"7374",47.375,310.125,154609.015625
"7489",47.625,310.125,153145.721306818
"7608",47.875,310.125,134488.71875
"7729",48.125,310.125,131549.921580189
"7849",48.375,310.125,95549.65625
"7961",48.625,310.125,89506.3048349057
"8074",48.875,310.125,42166.71875
"8182",49.125,310.125,38193.3289357311
"8269",49.375,310.125,-10480.6962890625
"8350",49.625,310.125,-13793.6319649175
"8425",49.875,310.125,-69009.2265625
"8498",50.125,310.125,-72419.0128242925
"8555",50.375,310.125,-105152.9609375
"8641",50.625,310.125,-108085.301011029
"8743",50.875,310.125,-142540.296875
"8854",51.125,310.125,-147720.415564904
"8970",51.375,310.125,-196413.53125
"5794",44.125,310.375,-202063.998842593
"5950",44.375,310.375,-204267.643694196
"6095",44.625,310.375,-194982.672697368
"6223",44.875,310.375,-105528.401785714
"6341",45.125,310.375,-99426.9017045455
"6457",45.375,310.375,-30489.3332519531
"6573",45.625,310.375,-26592.455114294
"6693",45.875,310.375,30394.0490056818
"6812",46.125,310.375,33768.4469168527
"6927",46.375,310.375,82711.8318917411
"7040",46.625,310.375,83889.8735795455
"7152",46.875,310.375,114914.889756944
"7263",47.125,310.375,116391.176199777
"7376",47.375,310.375,125213.886574074
"7491",47.625,310.375,123460.039799528
"7610",47.875,310.375,109627.895454545
"7731",48.125,310.375,106196.764204545
"7851",48.375,310.375,70750.328125
"7963",48.625,310.375,68381.8975899175
"8076",48.875,310.375,13478.560619213
"8184",49.125,310.375,10285.2380232901
"8270",49.375,310.375,-33571.9376842571
"8351",49.625,310.375,-38697.1512405961
"8426",49.875,310.375,-93968.053803066
"8499",50.125,310.375,-97050.025390625
"8556",50.375,310.375,-133477.550551471
"8642",50.625,310.375,-136251.095813679
"8744",50.875,310.375,-170261.524639423
"8855",51.125,310.375,-172956.719951923
"8971",51.375,310.375,-234798.260723039
"5952",44.375,310.625,-204967.625
"6097",44.625,310.625,-197269.674019608
"6225",44.875,310.625,-106818.75
"6343",45.125,310.625,-102755.834368025
"6459",45.375,310.625,-30977.658203125
"6575",45.625,310.625,-25557.760219029
"6695",45.875,310.625,29725.19921875
"6814",46.125,310.625,33570.441848467
"6929",46.375,310.625,80674.6640625
"7042",46.625,310.625,83728.671875
"7154",46.875,310.625,114268.75
"7265",47.125,310.625,114995.754050926
"7378",47.375,310.625,124083.3046875
"7493",47.625,310.625,122927.691051136
"7612",47.875,310.625,108193.6171875
"7733",48.125,310.625,105367.708579009
"7853",48.375,310.625,70750.328125
"7965",48.625,310.625,65443.4955610795
"8077",48.875,310.625,12375.169921875
"8185",49.125,310.625,7870.10775991587
"8271",49.375,310.625,-34477.4765625
"8352",49.625,310.625,-37937.3162560096
"8427",49.875,310.625,-94448.03125
"8500",50.125,310.625,-97480.9086084906
"8856",51.125,310.625,-174587.380408654
"6099",44.625,310.875,-186764.802083333
"6227",44.875,310.875,-149322.479910714
"6345",45.125,310.875,-140735.230297423
"6461",45.375,310.875,-72462.5426491477
"6577",45.625,310.875,-66254.3773716518
"6697",45.875,310.875,-5881.48151765046
"6816",46.125,310.875,-2358.70663888114
"6931",46.375,310.875,43145.4307725694
"7044",46.625,310.875,45600.3737215909
"7156",46.875,310.875,76339.65625
"7267",47.125,310.875,77167.8998842593
"7380",47.375,310.875,86129.8758680556
"7495",47.625,310.875,85180.4985532407
"7614",47.875,310.875,73915.5662615741
"7735",48.125,310.875,71267.949182581
"7855",48.375,310.875,27438.8134943182
"7967",48.625,310.875,23347.102631191
"6229",44.875,311.125,-150359.15625
"6347",45.125,311.125,-142646.31875
"6463",45.375,311.125,-73230.78125
"6579",45.625,311.125,-68517.9375348772
"6699",45.875,311.125,-7250.96923828125
"6818",46.125,311.125,-2733.85094105114
"6933",46.375,311.125,42437.33203125
"7046",46.625,311.125,45391.6541193182
"7158",46.875,311.125,74934.875
"7269",47.125,311.125,75887.5021306818
"7382",47.375,311.125,85413.7734375
"7497",47.625,311.125,84464.3961226852
"7616",47.875,311.125,72597.1796875
"7737",48.125,311.125,68184.4845558449
"7857",48.375,311.125,24940.072265625
"7968",48.625,311.125,20993.4769176136
"6465",45.375,311.375,-73230.78125
"6581",45.625,311.375,-65302.4583333333
"6701",45.875,311.375,-47883.0405273438
"6820",46.125,311.375,-44246.407976423
"6935",46.375,311.375,3736.90708188657
"7048",46.625,311.375,5928.77057883523
"7160",46.875,311.375,33654.0068892045
"7271",47.125,311.375,33532.4211516204
"7384",47.375,311.375,45186.0130681818
"7499",47.625,311.375,43883.288620283
"7618",47.875,311.375,34976.0933238636
"7739",48.125,311.375,32435.4361798322
"7859",48.375,311.375,-11230.1788951946
"6583",45.625,311.625,-49445.8125
"6703",45.875,311.625,-49445.8125
"6822",46.125,311.625,-45686.2312855114
"6937",46.375,311.625,2248.42919921875
"7050",46.625,311.625,4419.1789506392
"7162",46.875,311.625,32096.23828125
"7273",47.125,311.625,33148.2151988636
"7386",47.375,311.625,43667.984375
"7501",47.625,311.625,42731.7293113426
"7620",47.875,311.625,33556.4296875
"7741",48.125,311.625,29278.1843352141
"7860",48.375,311.625,-12648.6201171875
"6705",45.875,311.875,-49445.8125
"6824",46.125,311.875,-48490.0884146341
"6939",46.375,311.875,-45206.0350319602
"7052",46.625,311.875,-43709.0661206515
"7164",46.875,311.875,-14006.281303267
"7275",47.125,311.875,-12935.4241245815
"7388",47.375,311.875,-2532.74323640046
"7503",47.625,311.875,-1574.54346590909
"7622",47.875,311.875,-10178.5539504717
"7743",48.125,311.875,-13804.7548643868
"6826",46.125,312.125,-46996.76953125
"6941",46.375,312.125,-46996.76953125
"7054",46.625,312.125,-44764.5716378348
"7166",46.875,312.125,-15745.9990234375
"7277",47.125,312.125,-15060.3576931424
"7390",47.375,312.125,-3404.455078125
"7505",47.625,312.125,-3968.54072627315
"7624",47.875,312.125,-11019.611328125
"7745",48.125,312.125,-13688.8981119792
"7056",46.625,312.375,-42735.3008256392
"7168",46.875,312.375,-15745.9990234375
"7279",47.125,312.375,-14831.810583044
"7392",47.375,312.375,-3404.455078125
"7507",47.625,312.375,-3968.54072627315
"7626",47.875,312.375,-11019.611328125
"7747",48.125,312.375,-14578.6603732639
"7170",46.875,312.625,-15745.9990234375
"7281",47.125,312.625,-14778.0347924326
"7394",47.375,312.625,-3404.455078125
"7509",47.625,312.625,-4109.56213831019
"7628",47.875,312.625,-11019.611328125
"7749",48.125,312.625,-15468.4226345486
"7283",47.125,312.875,-13003.4337022569
"7396",47.375,312.875,-3404.455078125
"7511",47.625,312.875,-4109.56213831019
"7630",47.875,312.875,-11019.611328125
"7751",48.125,312.875,-15468.4226345486
"7398",47.375,313.125,-3404.455078125
"7513",47.625,313.125,-4289.93836300872
"7632",47.875,313.125,-11019.611328125
"7753",48.125,313.125,-15468.4226345486
"7515",47.625,313.375,-11019.611328125
"7634",47.875,313.375,-11019.611328125
"7755",48.125,313.375,-16358.1848958333
"7867",48.375,313.375,-59066.7734375
"7635",47.875,313.625,-11019.611328125
"7756",48.125,313.625,-19303.6047952586
"7868",48.375,313.625,-59066.7734375
"7869",48.375,313.875,-59066.7734375
"7979",48.625,313.875,-62731.9013856132
"7980",48.625,314.125,-68059.9114583333
"8092",48.875,314.375,-91442.0703125
