"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"1597","goa",0.1,0.25,2,0.0997629902176341,0.25115562403698,0.320225421097344,0.134208334296086,0.0944464381252101,0.0616569530212144
"1598","maritime",0.1,0.25,2,0.264062401428296,0.187895212285456,0.419811866175384,0.125368694706899,0.195353888141651,0.143403137127644
"1599","neus",0.1,0.25,2,0.2765441398468,0.251082251082251,0.470217487723874,0.0605713216237505,0.174025619895201,0.124124145984114
"1600","newf",0.1,0.25,2,0.140747708570287,0.250350631136045,0.401226943937655,0.0881459828477359,0.0839703054736347,0.0705893081279638
"1601","seus",0.1,0.25,2,0.0997586647538794,0.251937984496124,0.391564057090882,0.0888573048815399,0.0908031351837745,0.0598932085316188
"1602","wc",0.1,0.25,2,0.829843242056421,0.173913043478261,0.580747617203836,0.175304524571378,0.0862152719464821,0.0629469043380205
"1603","bc",0.2,0.25,2,0.199702428557748,0.252212389380531,0.419655296568784,0.135892844481759,0.0730117410712226,0.049527837329483
"1604","ebs",0.2,0.25,2,0.199704766391422,0.250481695568401,0.440653513888782,0.105188617025052,0.0899632809057789,0.0680534346851195
"1605","gmex",0.2,0.25,2,0.199194756848247,0.251177394034537,0.311027836489709,0.112997083981753,0.0251930409151414,0.0191818699068476
"1606","goa",0.2,0.25,2,0.197514823328185,0.25115562403698,0.345569524089636,0.133759056997775,0.101240474360379,0.0659233250253207
"1607","maritime",0.2,0.25,2,0.199392071593764,0.250225835591689,0.524959791932375,0.0868304239379948,0.147779448961656,0.123999639625171
"1608","neus",0.2,0.25,2,0.199030406805412,0.251082251082251,0.432930281363834,0.0573230038042242,0.175189853758615,0.12940812658506
"1609","newf",0.2,0.25,2,0.199977113922138,0.250350631136045,0.408009625727888,0.0967099599430655,0.0775963574720204,0.068847779131648
"1610","seus",0.2,0.25,2,0.195733108637406,0.251937984496124,0.393289334821951,0.104121475571247,0.0865895768253527,0.0580418282255911
"1611","wc",0.2,0.25,2,0.199260580828184,0.251207729468599,0.441256601401402,0.163787042904035,0.0557764295542819,0.0479188818398074
"1612","bc",0.3,0.25,2,0.299153892447035,0.252212389380531,0.392509012150016,0.111876812297584,0.0699436548861057,0.0478187280121189
"1613","ebs",0.3,0.25,2,0.299713599802316,0.250481695568401,0.453054202162205,0.0992201812940889,0.0915581813602554,0.0698816522709491
"1614","gmex",0.3,0.25,2,0.299827020858007,0.251177394034537,0.314202782846815,0.124216058352086,0.0263472981441906,0.0201873666072571
"1615","goa",0.3,0.25,2,0.29177811800778,0.25115562403698,0.349034526322206,0.127384416907179,0.1019457676807,0.0659929602734974
"1616","maritime",0.3,0.25,2,0.299646137685294,0.250225835591689,0.516361142284707,0.0802294019270598,0.149167515004403,0.128040121909581
"1617","neus",0.3,0.25,2,0.298423661025617,0.251082251082251,0.465256654511317,0.0774774481542207,0.174304435918377,0.125768206949655
"1618","newf",0.3,0.25,2,0.299687242606742,0.250350631136045,0.470955356705151,0.125762394343632,0.0707932068614753,0.0790682801517361
"1619","seus",0.3,0.25,2,0.825261913317303,0.251937984496124,0.581363017926534,0.154087559845138,0.0962419983537661,0.0538738062168102
"1620","wc",0.3,0.25,2,0.299010647941755,0.251207729468599,0.475542477534732,0.187363141661991,0.0589852160703445,0.0481346400283656
"1621","bc",0.4,0.25,2,0.397598404840963,0.252212389380531,0.414154274088854,0.144058216454049,0.0705421296664738,0.0475798693358506
"1622","ebs",0.4,0.25,2,0.398615489426224,0.250481695568401,0.429415425502964,0.0972514463500136,0.0817035330162442,0.0633786663707856
"1623","gmex",0.4,0.25,2,0.394220387243052,0.251177394034537,0.305100862330965,0.125829111683393,0.026084512619904,0.0196447771829994
"1624","goa",0.4,0.25,2,0.397841029297893,0.25115562403698,0.362060809103743,0.141620212760275,0.100130414446929,0.0651505622662595
"1625","maritime",0.4,0.25,2,0.399142119194719,0.250225835591689,0.512341735228652,0.0971114197418208,0.148758732596686,0.128673593835506
"1626","neus",0.4,0.25,2,0.396351748848084,0.251082251082251,0.456951835613026,0.0888861354398212,0.171548151641071,0.125904056972067
"1627","newf",0.4,0.25,2,0.399649391042517,0.250350631136045,0.426577680206037,0.109844701929716,0.0697833740863768,0.0750118982902257
"1628","seus",0.4,0.25,2,0.337993199981062,0.251937984496124,0.38531049881834,0.0703467146347916,0.0848699366575476,0.0558566136166841
"1629","wc",0.4,0.25,2,0.396885980889049,0.251207729468599,0.388368043451708,0.131934785912777,0.0530726985474266,0.045533084910916
"1630","bc",0.5,0.25,2,0.496438060692359,0.252212389380531,0.381762376458197,0.145749605613989,0.0636746492828847,0.0443027711354408
"1631","ebs",0.5,0.25,2,0.499740645126498,0.250481695568401,0.439414635439707,0.102729817959905,0.0812753253282924,0.0632137989687663
"1632","gmex",0.5,0.25,2,0.496562637918383,0.251177394034537,0.309501451158042,0.10544142802071,0.028398124980537,0.0205697983440255
"1633","goa",0.5,0.25,2,0.492880214129637,0.25115562403698,0.352921870978354,0.128312163100561,0.0951617491151442,0.0626023694501917
"1634","maritime",0.5,0.25,2,0.496414896508356,0.250225835591689,0.450075537547582,0.143385676682656,0.191443225704987,0.142486657932015
"1635","neus",0.5,0.25,2,0.492150606446855,0.251082251082251,0.442247185404194,0.0802325574104928,0.170148989333065,0.123797075538384
"1636","newf",0.5,0.25,2,0.499853865595192,0.250350631136045,0.424694860693147,0.119758000568312,0.065578273397406,0.0693449548217294
"1637","seus",0.5,0.25,2,0.487039542633073,0.251937984496124,0.559229420682979,0.1495829241609,0.0944739351063398,0.0528237691176699
"1638","wc",0.5,0.25,2,0.473283878530577,0.251207729468599,0.417094214005407,0.177568281524433,0.0570318800576294,0.0477615946173192
"1639","bc",0.6,0.25,2,0.543740943807306,0.252212389380531,0.38205129410346,0.129527631255162,0.0623969292863093,0.0443391434532135
"1640","ebs",0.6,0.25,2,0.599940342838038,0.250481695568401,0.435747807677345,0.0998431581207482,0.0796765704995461,0.0627641703960856
"1641","gmex",0.6,0.25,2,0.599658698456979,0.251177394034537,0.313783690213574,0.126866398247734,0.027418169974902,0.0201292077853684
"1642","goa",0.6,0.25,2,0.577959612199378,0.25115562403698,0.376485947476754,0.15348896779288,0.0969307085927404,0.0637557212657766
"1643","maritime",0.6,0.25,2,0.596625692131294,0.250225835591689,0.491911377999718,0.114085835942221,0.143642502140985,0.128067977514275
"1644","neus",0.6,0.25,2,0.599550107414736,0.251082251082251,0.466073054585437,0.087157568312574,0.167695429827544,0.12140892747634
"1645","newf",0.6,0.25,2,0.577568000109724,0.250350631136045,0.411744122825164,0.120714259771297,0.0648035238959601,0.0677712659645101
"1646","seus",0.6,0.25,2,0.595811025251549,0.251937984496124,0.41148339539717,0.0895453459498959,0.0868745435067635,0.0537407846082876
"1647","wc",0.6,0.25,2,0.549345958099983,0.251207729468599,0.418921435303991,0.170608931661499,0.0581377899315405,0.0480131834415535
"1648","bc",0.7,0.25,2,0.692402654094717,0.252212389380531,0.394566804158909,0.146986321748843,0.0645742876714072,0.0453905155276256
"1649","ebs",0.7,0.25,2,0.694817875806457,0.250481695568401,0.429804968335522,0.0845348873344493,0.0778832177153814,0.0613843757324569
"1650","gmex",0.7,0.25,2,0.671643185223681,0.251177394034537,0.301394492904401,0.126695927439894,0.0266679233879378,0.019775446482683
"1651","goa",0.7,0.25,2,0.659722782647272,0.25115562403698,0.380346973969676,0.156006823379581,0.0942402534995472,0.0620874062224707
"1652","maritime",0.7,0.25,2,0.698940789683624,0.250225835591689,0.479656951503636,0.129311526061649,0.165475823131252,0.138655111009191
"1653","neus",0.7,0.25,2,0.69108022866243,0.251082251082251,0.46589367106307,0.0935999953135908,0.16950104460247,0.123955076033697
"1654","newf",0.7,0.25,2,0.692706928130519,0.250350631136045,0.417307337109094,0.129029715906448,0.0637718490279221,0.0664644633182803
"1655","seus",0.7,0.25,2,0.684982214399768,0.251937984496124,0.419907201769072,0.126562759799846,0.0886742442682265,0.0558132790811629
"1656","wc",0.7,0.25,2,0.699423833850057,0.251207729468599,0.424554146036116,0.177708987436534,0.0566343867884316,0.048978500976751
"1657","bc",0.8,0.25,2,0.784490864941971,0.252212389380531,0.348244059152933,0.093631427360027,0.061761395016053,0.0442257548832917
"1658","ebs",0.8,0.25,2,0.778485142919655,0.250481695568401,0.434381780850089,0.0971766750010417,0.0756885304938653,0.0597850384494441
"1659","gmex",0.8,0.25,2,0.799713619718783,0.251177394034537,0.315740864028746,0.10781854691304,0.0298614037100059,0.0214166881128919
"1660","goa",0.8,0.25,2,0.661132237576292,0.25115562403698,0.373448107206568,0.154475395652034,0.0971061846876571,0.0643096024362466
"1661","maritime",0.8,0.25,2,0.792126558323755,0.250225835591689,0.495976841097974,0.12347380309232,0.146607442706888,0.130783790173555
"1662","neus",0.8,0.25,2,0.768501418950611,0.251082251082251,0.469667166864962,0.101017753190349,0.173219132977629,0.126278456940261
"1663","newf",0.8,0.25,2,0.788508367279832,0.250350631136045,0.402754529654696,0.108998150249261,0.0643027906223629,0.0674958921308081
"1664","seus",0.8,0.25,2,0.793124090394741,0.251937984496124,0.481135035586787,0.156752974865727,0.0878080866536578,0.0522619236020903
"1665","wc",0.8,0.25,2,0.567182961761026,0.251207729468599,0.446480959602799,0.187606009024634,0.0542614188068822,0.0468631410578333
"1666","bc",0.9,0.25,2,0.898267697206278,0.252212389380531,0.40697157799537,0.147124217817063,0.0621511554547319,0.0455031931981078
"1667","ebs",0.9,0.25,2,0.896540324807293,0.250481695568401,0.437999627643263,0.0979385546394299,0.0743360327596179,0.0592496556393486
"1668","gmex",0.9,0.25,2,0.880950688359626,0.251177394034537,0.311662629379276,0.13109810027709,0.0276156973854435,0.0201506906613075
"1669","goa",0.9,0.25,2,0.816246324671469,0.25115562403698,0.363644753557248,0.144412087474875,0.0931231448042392,0.0615703837347208
"1670","maritime",0.9,0.25,2,0.894587384598185,0.250225835591689,0.477462787666323,0.105388873178542,0.146011745172754,0.129954064122382
"1671","neus",0.9,0.25,2,0.874560038878607,0.251082251082251,0.475370818813674,0.103002565709179,0.166570901729405,0.119817316388707
"1672","newf",0.9,0.25,2,0.896413192002657,0.250350631136045,0.416259767685551,0.129820787453367,0.0654687762374347,0.0699749164519078
"1673","seus",0.9,0.25,2,0.865034765850837,0.251937984496124,0.441376297013608,0.129473272409221,0.084343739187606,0.0521267948522587
"1674","wc",0.9,0.25,2,0.859281017830133,0.251207729468599,0.437560748871983,0.185112185659172,0.0613702002249274,0.0507212202142139
"1675","bc",1,0.25,2,0.97872942342695,0.252212389380531,0.402892551904363,0.150248170213359,0.0611647812484772,0.0441491542833995
"1676","ebs",1,0.25,2,0.971576222924709,0.250481695568401,0.441702697554858,0.104794379537576,0.0736969913333737,0.0587897435335979
"1677","gmex",1,0.25,2,0.945803184889875,0.251177394034537,0.315741525606212,0.130212578784574,0.0291297061557217,0.0211645727656026
"1678","goa",1,0.25,2,0.749741795423835,0.25115562403698,0.372446715832598,0.139432589526969,0.0974417565433169,0.0635768394356569
"1679","maritime",1,0.25,2,0.923311640871788,0.250225835591689,0.48307091677277,0.120267543716905,0.147361624438313,0.132248625938665
"1680","neus",1,0.25,2,0.908575364326532,0.251082251082251,0.474185238683787,0.102331467099437,0.168651318087513,0.121098351397648
"1681","newf",1,0.25,2,0.956283387598317,0.250350631136045,0.417126760095473,0.125058886412392,0.0668291901098517,0.0709670590751193
"1682","seus",1,0.25,2,0.847188831184497,0.251937984496124,0.441731964673866,0.14628560762541,0.082724273101957,0.0508567681256192
"1683","wc",1,0.25,2,0.986460803019274,0.251207729468599,0.442069803792768,0.171796747077405,0.0592262879408661,0.049480191402646
"1684","bc",0.01,0.3,2,0.485809025520762,0.0309734513274336,0.357171997434339,0.183004648746098,0.137320657047531,0.0983470305096334
"1685","ebs",0.01,0.3,2,0.249762467230817,0.0346820809248555,0.446620510269587,0.108380157300201,0.183969152842829,0.133693094554238
"1686","gmex",0.01,0.3,2,0.935837497186507,0.0549450549450549,0.347674410808764,0.138000495030392,0.0507979238714859,0.0356694816228836
"1687","goa",0.01,0.3,2,0.492062042220551,0.0215716486902928,0.506183989762827,0.14144026873709,0.158386940014128,0.103678158957099
"1688","maritime",0.01,0.3,2,0.863345638174757,0.021680216802168,0.486640035115212,0.0465372136486277,0.226473137748807,0.164840512481
"1689","neus",0.01,0.3,2,0.513754532962098,0.025974025974026,0.500607380994294,0.145024594975675,0.262145807659084,0.206437875165427
"1690","newf",0.01,0.3,2,0.279307230689716,0.044179523141655,0.398149696549624,0.102602812436869,0.107856669542862,0.0811038934930076
"1691","seus",0.01,0.3,2,0.688502277412517,0.0658914728682171,0.435162120356077,0.180324296819878,0.138186653203597,0.0821409592354923
"1692","wc",0.01,0.3,2,0.392544404185182,0.0386473429951691,0.431334935111671,0.224337308832753,0.11994652001366,0.0795881124704398
"1693","bc",0.1,0.3,2,0.710639303425778,0.190265486725664,0.441450157229387,0.150450749860491,0.0779631603882468,0.0541937283878562
"1694","ebs",0.1,0.3,2,0.206060485991801,0.30009633911368,0.451836719396639,0.106027223704099,0.0859406395122058,0.0649321859181062
"1695","gmex",0.1,0.3,2,0.0989260253764274,0.301412872841444,0.328563726142134,0.129229886593962,0.0241295529474018,0.018709932757207
"1696","goa",0.1,0.3,2,0.0997161727257923,0.300462249614792,0.323157265354184,0.126212406940598,0.0939598010318919,0.0617474253418134
"1697","maritime",0.1,0.3,2,0.303537209325037,0.190605239385727,0.409700637783031,0.114536473515859,0.194818763027543,0.142305674586732
"1698","neus",0.1,0.3,2,0.205718867716699,0.300865800865801,0.436047930888322,0.080846883572093,0.169429428185236,0.12389378838148
"1699","newf",0.1,0.3,2,0.229229412101819,0.300140252454418,0.459325781055394,0.116601326655248,0.0721436991799509,0.0799914652569729
"1700","seus",0.1,0.3,2,0.72854860800397,0.302325581395349,0.380863730940621,0.0973194269438412,0.0782158632102738,0.0519435109395453
"1701","wc",0.1,0.3,2,0.4094365959811,0.304347826086957,0.415050360226472,0.175432284725145,0.0550600804339516,0.045426099403379
"1702","bc",0.2,0.3,2,0.199535256602404,0.300884955752212,0.346523866306302,0.0861273435180547,0.0610161933916042,0.0421307125351759
"1703","ebs",0.2,0.3,2,0.19973100385562,0.30009633911368,0.450221391757686,0.0939407192688111,0.0914679135186116,0.0688886073470913
"1704","gmex",0.2,0.3,2,0.915127994464891,0.301412872841444,0.351847710011146,0.157485122333943,0.0281070848212841,0.0212942057397338
"1705","goa",0.2,0.3,2,0.354640431636353,0.300462249614792,0.412678307972681,0.153336186120081,0.104652705528078,0.0685632502628305
"1706","maritime",0.2,0.3,2,0.437868933866917,0.300813008130081,0.449321254605546,0.140638279058295,0.186347423970541,0.140803289049347
"1707","neus",0.2,0.3,2,0.19995658058859,0.300865800865801,0.477482391512706,0.0835424690926539,0.166970661692434,0.119005583565932
"1708","newf",0.2,0.3,2,0.420856894466402,0.300140252454418,0.482065375000743,0.134566644569292,0.0788195672067131,0.0841529285372851
"1709","seus",0.2,0.3,2,0.941421720587662,0.302325581395349,0.526233078031818,0.175439182673712,0.0839105268302144,0.0500243087560871
"1710","wc",0.2,0.3,2,0.199024161249264,0.304347826086957,0.343758865890417,0.0914495599895163,0.0479224240857114,0.0429303590375549
"1711","bc",0.3,0.3,2,0.292510131228686,0.300884955752212,0.391684138005615,0.103887225832603,0.0668102352012506,0.046009742416271
"1712","ebs",0.3,0.3,2,0.299158297625884,0.30009633911368,0.438366982824809,0.0972077182104425,0.0833756427285589,0.063342338850334
"1713","gmex",0.3,0.3,2,0.295407050991925,0.301412872841444,0.306830969960934,0.126485543811598,0.025352983738882,0.0188836556702754
"1714","goa",0.3,0.3,2,0.297230530505358,0.300462249614792,0.337210042546917,0.118215074123713,0.0944978508520988,0.0619007285554933
"1715","maritime",0.3,0.3,2,0.299432903825748,0.300813008130081,0.519295786443704,0.0903577709703343,0.145437253038597,0.125725738374355
"1716","neus",0.3,0.3,2,0.297688520679445,0.300865800865801,0.449598458548171,0.0695325239192165,0.169662386469114,0.122655234034313
"1717","newf",0.3,0.3,2,0.29982907595172,0.300140252454418,0.468646129574388,0.123499070445864,0.0747476599060271,0.0823434962781762
"1718","seus",0.3,0.3,2,0.29968328800733,0.302325581395349,0.402206065074226,0.0919106317796281,0.0825566502593941,0.0537503989465698
"1719","wc",0.3,0.3,2,0.299015043743775,0.304347826086957,0.466058867964491,0.166845634340016,0.0507405113752639,0.0441092380772493
"1720","bc",0.4,0.3,2,0.396582876087462,0.300884955752212,0.393480263319916,0.128854298839736,0.0621871794921381,0.0436128252927813
"1721","ebs",0.4,0.3,2,0.399577153867016,0.30009633911368,0.447203320334505,0.095102845530295,0.0848431196320301,0.0642057105555034
"1722","gmex",0.4,0.3,2,0.391438529935642,0.301412872841444,0.297866251244106,0.118243103558658,0.0242869797223521,0.0182334813772864
"1723","goa",0.4,0.3,2,0.399443866465357,0.300462249614792,0.341084694321712,0.130749235799565,0.0946568974932668,0.0621086424232068
"1724","maritime",0.4,0.3,2,0.399725845885412,0.300813008130081,0.514006959948552,0.0851991527484228,0.138405267857032,0.122920886206809
"1725","neus",0.4,0.3,2,0.394026458632247,0.300865800865801,0.45142004043813,0.0884867303328492,0.168929889638673,0.120706409216022
"1726","newf",0.4,0.3,2,0.399645925436043,0.300140252454418,0.405074013403679,0.0905880956911752,0.0606552063648547,0.0627833106784928
