"","gridpolyID","wdpapolyID","area_grid","area_wdpa","prop_grid","wdpaid","objectid","wdpa_pid","country","sub_loc","name","orig_name","desig","desig_eng","desig_type","iucn_cat","marine","rep_m_area","rep_area","status","status_yr","gov_type","mang_auth","int_crit","mang_plan","official","is_point","no_take","no_tk_area","metadata_i","action","lat","lon"
"1340",2204,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,29.125,-92.625
"1342",2205,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,29.375,-92.625
"1343",2206,1903,0.0413457072540551,16.4434601193261,0.00251441648862341,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-92.375
"1344",2207,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-92.375
"1345",2208,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-92.375
"1346",2209,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-92.375
"1347",2210,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,29.125,-92.375
"1350",2211,1903,0.0605540617484434,16.4434601193261,0.00368256202216672,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,29.375,-92.375
"1351",2212,1903,0.0385373718293303,16.4434601193261,0.00234362911149321,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-92.125
"1352",2213,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-92.125
"1354",2214,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,29.125,-92.125
"1356",2215,1903,0.035729036404605,16.4434601193261,0.00217284173436297,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-91.875
"1357",2216,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-91.875
"1359",2217,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-91.875
"1360",2218,1903,0.0329207009798802,16.4434601193261,0.00200205435723277,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-91.625
"1361",2219,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-91.625
"1362",2220,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-91.625
"1363",2221,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-91.625
"1365",2222,1903,0.0301123655551554,16.4434601193261,0.00183126698010257,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-91.375
"1366",2223,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-91.375
"1368",2224,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-91.375
"1370",2225,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-91.375
"1371",2226,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-91.125
"1372",2227,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-91.125
"1375",2228,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-91.125
"1376",2229,1903,0.0244956947057058,16.4434601193261,0.00148969222584216,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-90.875
"1377",2230,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-90.875
"1379",2231,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-90.875
"1381",2232,1903,0.0604730053045225,16.4434601193261,0.00367763261902816,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-90.875
"1382",2233,1903,0.0216272321472697,16.4434601193261,0.001315248250084,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.125,-90.625
"1383",2234,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-90.625
"1384",2235,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-90.625
"1387",2236,1903,0.0621135306890414,16.4434601193261,0.00377740026966945,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.875,-90.625
"1388",2237,1903,0.0614855065659555,16.4434601193261,0.00373920732739766,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.375,-90.375
"1390",2238,1903,0.0625,16.4434601193261,0.00380090318865086,312206,80697,NA,"USA","Not Reported","Reef Fish Longline and Buoy","Reef Fish Longline and Buoy","Federal Fishery Management Zone","Federal Fishery Management Zone","National","Not Reported",1,176524.5531,176524.5531,"Designated",1990,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,28.625,-90.375
