"lon","lat","depth","rugosity"
308.5625,49.0625,-311,2.75
308.5625,49.1875,-314,0.25
308.6875,49.0625,-326,1
308.6875,49.1875,-327,0.75
308.8125,49.0625,-326,1.25
308.8125,49.1875,-333,1.625
308.9375,49.0625,-323,1.375
308.9375,49.1875,-331,2.25
309.0625,49.0625,-307,2.875
309.0625,49.1875,-331,0.375
309.1875,49.0625,-295,2.25
309.1875,49.1875,-319,1
309.3125,49.0625,-285,2.25
309.3125,49.1875,-318,0.75
309.4375,49.0625,-294,3.25
309.4375,49.1875,-318,0.625
309.5625,49.0625,-273,2.25
309.5625,49.1875,-301,2.625
309.6875,49.0625,-265,2
309.6875,49.1875,-280,0.125
309.8125,49.0625,-265,3.375
309.8125,49.1875,-278,2.125
309.9375,49.0625,-536,14
309.9375,49.1875,-516,15.875
310.0625,49.0625,-790,12.5
310.0625,49.1875,-770,10.875
310.1875,49.0625,-1011,11.125
310.1875,49.1875,-987,11
310.3125,49.0625,-1192,8.125
310.3125,49.1875,-1159,7.375
310.4375,49.0625,-1352,6.75
310.4375,49.1875,-1329,7.25
310.5625,49.0625,-1481,6.75
310.5625,49.1875,-1456,7.125
310.6875,49.0625,-1604,8.375
310.6875,49.1875,-1575,4.5
232.5625,49.3125,-1473,37.125
232.5625,49.4375,-1157,37.875
232.6875,49.3125,-1091,85.75
232.6875,49.4375,-989,60
232.8125,49.3125,-433,81.5
232.8125,49.4375,-115,84.75
232.9375,49.3125,-126,19.5
232.9375,49.4375,-143,2.625
233.0625,49.3125,-156,1
233.0625,49.4375,-123,3.125
233.1875,49.3125,-126,1.75
233.1875,49.4375,-90,4.5
233.5625,49.3125,-40,6.5
233.5625,49.4375,-10,5.125
233.6875,49.3125,-37,1.875
233.6875,49.4375,413,190.125
306.8125,49.3125,-139,8.875
306.8125,49.4375,-161,7.625
306.9375,49.3125,-181,12.625
306.9375,49.4375,-278,6.375
307.0625,49.3125,-307,9.75
307.0625,49.4375,-295,2.625
307.1875,49.3125,-292,4.25
307.1875,49.4375,-320,14.375
307.3125,49.3125,-310,0.625
307.3125,49.4375,-362,4.25
307.4375,49.3125,-347,2.125
307.4375,49.4375,-370,11.875
307.5625,49.3125,-326,2.625
307.5625,49.4375,-354,4.125
307.6875,49.3125,-324,1.25
307.6875,49.4375,-343,0.875
307.8125,49.3125,-330,2.25
307.8125,49.4375,-331,0.375
307.9375,49.3125,-340,2
307.9375,49.4375,-332,1.125
308.0625,49.3125,-332,0.25
308.0625,49.4375,-289,2.875
308.1875,49.3125,-324,1.875
308.1875,49.4375,-275,0.75
308.3125,49.3125,-317,1.875
308.3125,49.4375,-285,1.25
308.4375,49.3125,-311,2.625
308.4375,49.4375,-294,1.125
308.5625,49.3125,-310,1.375
308.5625,49.4375,-311,2.25
308.6875,49.3125,-317,1.625
308.6875,49.4375,-333,2.375
308.8125,49.3125,-328,1.375
308.8125,49.4375,-354,1.5
308.9375,49.3125,-325,2.625
308.9375,49.4375,-348,1
309.0625,49.3125,-330,0.125
309.0625,49.4375,-338,0.375
309.1875,49.3125,-326,0.25
309.1875,49.4375,-335,0.25
309.3125,49.3125,-323,0.875
309.3125,49.4375,-327,1.75
309.4375,49.3125,-319,1.625
309.4375,49.4375,-328,0.75
309.5625,49.3125,-317,0.75
309.5625,49.4375,-322,0.5
309.6875,49.3125,-316,1.75
309.6875,49.4375,-317,1.375
309.8125,49.3125,-295,2.875
309.8125,49.4375,-313,2.125
309.9375,49.3125,-510,12.625
309.9375,49.4375,-506,12.5
310.0625,49.3125,-744,9.875
310.0625,49.4375,-720,11.375
310.1875,49.3125,-920,10.875
310.1875,49.4375,-896,11.375
310.3125,49.3125,-1079,11.875
310.3125,49.4375,-1066,9.25
310.4375,49.3125,-1246,8.875
310.4375,49.4375,-1213,7.25
310.5625,49.3125,-1398,7.5
310.5625,49.4375,-1352,11.5
310.6875,49.3125,-1537,7.625
310.6875,49.4375,-1511,6.875
232.5625,49.5625,-877,45.625
232.5625,49.6875,-383,57.5
232.6875,49.5625,-646,50.5
232.6875,49.6875,-142,5.5
232.8125,49.5625,-142,1.25
232.8125,49.6875,-118,1.25
232.9375,49.5625,-122,2
232.9375,49.6875,-78,4.625
233.0625,49.5625,-89,5.875
233.0625,49.6875,-5,6.875
233.1875,49.5625,-28,7.5
233.1875,49.6875,65,39.125
304.0625,49.5625,85,22
304.0625,49.6875,1,17.75
304.1875,49.5625,1,45.25
304.1875,49.6875,-228,29.125
304.8125,49.5625,-20,25.125
304.8125,49.6875,-286,4.125
304.9375,49.5625,-165,26.75
304.9375,49.6875,-291,4.5
305.0625,49.5625,-56,18.875
305.0625,49.6875,-248,16.75
305.1875,49.5625,45,25.875
305.1875,49.6875,-42,37.625
305.8125,49.5625,-32,5.5
305.8125,49.6875,12,15.5
305.9375,49.5625,-46,5.875
305.9375,49.6875,36,20.125
306.8125,49.5625,-202,10.5
306.8125,49.6875,-151,24.75
306.9375,49.5625,-286,8.875
306.9375,49.6875,-186,18.75
307.0625,49.5625,-323,14.375
307.0625,49.6875,-339,13.875
307.1875,49.5625,-400,4.125
307.1875,49.6875,-417,13.5
307.3125,49.5625,-405,1.625
307.3125,49.6875,-435,2.625
307.4375,49.5625,-414,1.125
307.4375,49.6875,-412,2.875
307.5625,49.5625,-360,5
307.5625,49.6875,-366,3
307.6875,49.5625,-332,1.125
307.6875,49.6875,-330,4
307.8125,49.5625,-319,1.125
307.8125,49.6875,-314,1.25
307.9375,49.5625,-301,1.875
307.9375,49.6875,-291,1.875
308.0625,49.5625,-288,0.875
308.0625,49.6875,-263,3.375
308.1875,49.5625,-268,2.375
308.1875,49.6875,-227,0.5
308.3125,49.5625,-258,3.375
308.3125,49.6875,-221,2
308.4375,49.5625,-263,6.5
308.4375,49.6875,-236,3.125
308.5625,49.5625,-272,5.625
308.5625,49.6875,-253,3.75
308.6875,49.5625,-280,4.5
308.6875,49.6875,-264,1.25
308.8125,49.5625,-293,6
308.8125,49.6875,-271,0.5
308.9375,49.5625,-311,2.5
308.9375,49.6875,-283,1.375
309.0625,49.5625,-319,1.375
309.0625,49.6875,-297,1.5
309.1875,49.5625,-322,1
309.1875,49.6875,-313,1.5
309.3125,49.5625,-326,2.25
309.3125,49.6875,-318,1.375
309.4375,49.5625,-328,0.875
309.4375,49.6875,-317,1.625
309.5625,49.5625,-332,0.5
309.5625,49.6875,-330,1.625
309.6875,49.5625,-324,2.375
309.6875,49.6875,-337,2.25
309.8125,49.5625,-334,3
309.8125,49.6875,-367,1.625
309.9375,49.5625,-515,9.625
309.9375,49.6875,-525,13.375
310.0625,49.5625,-708,10.375
310.0625,49.6875,-726,8.5
310.1875,49.5625,-876,9
310.1875,49.6875,-903,8.5
310.3125,49.5625,-1035,9.75
310.3125,49.6875,-1064,8.25
310.4375,49.5625,-1200,9.25
310.4375,49.6875,-1239,9.125
310.5625,49.5625,-1351,9
310.5625,49.6875,-1346,8.75
310.6875,49.5625,-1503,9
310.6875,49.6875,-1502,7.25
303.3125,49.8125,-259,6.375
303.3125,49.9375,-124,42.375
303.4375,49.8125,139,49.375
303.4375,49.9375,-244,24.625
303.5625,49.8125,168,46.125
303.5625,49.9375,-78,34.25
303.6875,49.8125,172,30.25
303.6875,49.9375,213,24.375
304.5625,49.8125,-263,4.875
304.5625,49.9375,-82,4.5
304.6875,49.8125,-267,4.25
304.6875,49.9375,-206,17.125
304.8125,49.8125,-320,3.625
304.8125,49.9375,-249,6.5
304.9375,49.8125,-359,3.625
304.9375,49.9375,-257,12.625
305.0625,49.8125,-364,1
305.0625,49.9375,-240,2.25
305.1875,49.8125,-337,5.5
305.1875,49.9375,-327,12.125
305.3125,49.8125,-227,11
305.3125,49.9375,-381,2.75
305.4375,49.8125,-176,15.375
305.4375,49.9375,-341,2
305.5625,49.8125,-219,13
305.5625,49.9375,-308,5.875
305.6875,49.8125,-195,20.875
305.6875,49.9375,-264,5.25
305.8125,49.8125,-55,19.875
305.8125,49.9375,-234,11.875
305.9375,49.8125,-66,5
305.9375,49.9375,-161,7.375
306.3125,49.8125,-91,6.875
306.3125,49.9375,-52,28.125
306.4375,49.8125,-175,6.625
306.4375,49.9375,-166,3
306.5625,49.8125,-138,9.75
306.5625,49.9375,-191,4.375
306.6875,49.8125,-153,1.75
306.6875,49.9375,-259,5.875
306.8125,49.8125,-76,38.125
306.8125,49.9375,-234,8.375
306.9375,49.8125,-258,28.125
306.9375,49.9375,-290,11.5
307.0625,49.8125,-371,17.25
307.0625,49.9375,-418,14.5
307.1875,49.8125,-473,1.375
307.1875,49.9375,-472,4.125
307.3125,49.8125,-459,2
307.3125,49.9375,-473,1.875
307.4375,49.8125,-419,4.125
307.4375,49.9375,-397,9
307.5625,49.8125,-359,7.375
307.5625,49.9375,-336,0.75
307.6875,49.8125,-324,2.625
307.6875,49.9375,-318,0.625
307.8125,49.8125,-305,2
307.8125,49.9375,-296,1.125
307.9375,49.8125,-265,1.125
307.9375,49.9375,-263,2.375
308.0625,49.8125,-245,1.625
308.0625,49.9375,-280,1.125
308.1875,49.8125,-260,1.375
308.1875,49.9375,-288,2.875
308.3125,49.8125,-254,0.125
308.3125,49.9375,-290,1.875
308.4375,49.8125,-268,1.25
308.4375,49.9375,-296,1.625
308.5625,49.8125,-270,2.75
308.5625,49.9375,-299,0.75
308.6875,49.8125,-279,2.875
308.6875,49.9375,-309,1
308.8125,49.8125,-287,2.875
308.8125,49.9375,-300,1.125
308.9375,49.8125,-295,0.75
308.9375,49.9375,-304,1.25
309.0625,49.8125,-300,1.125
309.0625,49.9375,-302,2.625
309.1875,49.8125,-301,1.625
309.1875,49.9375,-324,2.375
309.3125,49.8125,-317,2.375
309.3125,49.9375,-318,0.5
309.4375,49.8125,-320,0.375
309.4375,49.9375,-328,1
309.5625,49.8125,-328,0.75
309.5625,49.9375,-337,1.375
309.6875,49.8125,-331,0.375
309.6875,49.9375,-357,6.75
309.8125,49.8125,-377,8
309.8125,49.9375,-537,16.375
309.9375,49.8125,-574,13.125
309.9375,49.9375,-706,10.625
310.0625,49.8125,-764,10.75
310.0625,49.9375,-860,9.75
310.1875,49.8125,-930,11.25
310.1875,49.9375,-1016,8.75
310.3125,49.8125,-1103,10
310.3125,49.9375,-1183,10.75
310.4375,49.8125,-1254,9.625
310.4375,49.9375,-1324,7.5
310.5625,49.8125,-1402,8.75
310.5625,49.9375,-1457,6.25
310.6875,49.8125,-1538,7.375
310.6875,49.9375,-1553,4.25
303.3125,50.0625,-6,44.5
303.3125,50.1875,358,12.25
303.4375,50.0625,-286,8.25
303.4375,50.1875,178,57.75
303.5625,50.0625,-327,0.875
303.5625,50.1875,-338,8.25
303.6875,50.0625,-200,76.5
303.6875,50.1875,-346,4.75
303.8125,50.0625,226,34.625
303.8125,50.1875,-283,22.875
303.9375,50.0625,-22,12.125
303.9375,50.1875,-155,7.125
304.0625,50.0625,-102,19.5
304.0625,50.1875,-132,18.625
304.1875,50.0625,-204,13.625
304.1875,50.1875,-72,13
304.3125,50.0625,-173,13.75
304.3125,50.1875,-66,18.5
304.4375,50.0625,-145,21.875
304.4375,50.1875,-223,2
304.5625,50.0625,-142,6.625
304.5625,50.1875,-230,3.125
304.6875,50.0625,-140,9
304.6875,50.1875,-135,14.125
304.8125,50.0625,-149,2.375
304.8125,50.1875,-276,16.375
304.9375,50.0625,-173,1.25
304.9375,50.1875,-220,5.75
305.0625,50.0625,-181,1.25
305.0625,50.1875,-218,8
305.1875,50.0625,-182,5.25
305.1875,50.1875,-190,7.625
305.3125,50.0625,-219,6
305.3125,50.1875,-165,10.25
305.4375,50.0625,-284,7.25
305.4375,50.1875,-197,5
305.5625,50.0625,-292,5.875
305.5625,50.1875,-211,7.125
305.6875,50.0625,-352,3.625
305.6875,50.1875,-294,5.625
305.8125,50.0625,-352,5.25
305.8125,50.1875,-311,5.75
305.9375,50.0625,-294,6.875
305.9375,50.1875,-331,4
306.0625,50.0625,-193,6.625
306.0625,50.1875,-336,2.375
306.1875,50.0625,-163,4.5
306.1875,50.1875,-305,0.75
306.3125,50.0625,-164,4.75
306.3125,50.1875,-259,8
306.4375,50.0625,-200,5.375
306.4375,50.1875,-243,6
306.5625,50.0625,-231,8
306.5625,50.1875,-339,8.125
306.6875,50.0625,-291,13.875
306.6875,50.1875,-357,7
306.8125,50.0625,-333,5.125
306.8125,50.1875,-348,5.375
306.9375,50.0625,-376,9.75
306.9375,50.1875,-379,9
307.0625,50.0625,-412,27.375
307.0625,50.1875,-442,4
307.1875,50.0625,-497,3.625
307.1875,50.1875,-360,71.625
307.3125,50.0625,-454,5.625
307.3125,50.1875,-424,32.75
307.4375,50.0625,-364,7.125
307.4375,50.1875,-370,3
307.5625,50.0625,-324,10.75
307.5625,50.1875,-323,3
307.6875,50.0625,-313,4.625
307.6875,50.1875,-296,1.75
307.8125,50.0625,-296,1.75
307.8125,50.1875,-268,0.875
307.9375,50.0625,-293,0.875
307.9375,50.1875,-254,0.875
308.0625,50.0625,-289,1.125
308.0625,50.1875,-267,2
308.1875,50.0625,-303,1
308.1875,50.1875,-283,1.5
308.3125,50.0625,-309,1.5
308.3125,50.1875,-292,0.875
308.4375,50.0625,-303,1.625
308.4375,50.1875,-301,3.625
308.5625,50.0625,-306,1.125
308.5625,50.1875,-297,0.5
308.6875,50.0625,-308,0.375
308.6875,50.1875,-298,2.25
308.8125,50.0625,-313,1
308.8125,50.1875,-302,2.25
308.9375,50.0625,-311,3.875
308.9375,50.1875,-318,25.375
309.0625,50.0625,-322,1.625
309.0625,50.1875,-308,2
309.1875,50.0625,-326,1.875
309.1875,50.1875,-301,1
309.3125,50.0625,-317,1.625
309.3125,50.1875,-315,1.375
309.4375,50.0625,-332,2
309.4375,50.1875,-500,17.875
309.5625,50.0625,-395,15
309.5625,50.1875,-660,10.625
309.6875,50.0625,-571,13.875
309.6875,50.1875,-777,12.625
309.8125,50.0625,-704,14.625
309.8125,50.1875,-864,9.375
309.9375,50.0625,-844,10.125
309.9375,50.1875,-959,7
310.0625,50.0625,-963,8.5
310.0625,50.1875,-1074,7.625
310.1875,50.0625,-1088,8.25
310.1875,50.1875,-1197,6.75
310.3125,50.0625,-1222,7.375
310.3125,50.1875,-1351,15.5
310.4375,50.0625,-1355,7
310.4375,50.1875,-1421,4.5
310.5625,50.0625,-1484,7.125
310.5625,50.1875,-1523,6.5
310.6875,50.0625,-1599,6.625
310.6875,50.1875,-1671,9.5
303.5625,50.3125,-20,25.5
303.5625,50.4375,242,22.5
303.6875,50.3125,-273,12.75
303.6875,50.4375,-68,26.75
303.8125,50.3125,-362,4.375
303.8125,50.4375,-158,5.875
303.9375,50.3125,-338,3.5
303.9375,50.4375,-210,15.375
304.0625,50.3125,-307,9.625
304.0625,50.4375,-193,2.75
304.1875,50.3125,-274,6.125
304.1875,50.4375,-228,6.375
304.3125,50.3125,-247,15.625
304.3125,50.4375,-221,8.375
304.4375,50.3125,-336,4.125
304.4375,50.4375,-236,5.5
304.5625,50.3125,-272,4.625
304.5625,50.4375,-242,3
304.6875,50.3125,-249,5
304.6875,50.4375,-232,2.875
304.8125,50.3125,-237,18.25
304.8125,50.4375,-183,2.125
304.9375,50.3125,-286,3.625
304.9375,50.4375,-169,2.75
305.0625,50.3125,-265,2.125
305.0625,50.4375,-229,3.875
305.1875,50.3125,-261,1
305.1875,50.4375,-241,2.75
305.3125,50.3125,-231,4.375
305.3125,50.4375,-264,5
305.4375,50.3125,-218,5.625
305.4375,50.4375,-247,3.5
305.5625,50.3125,-224,1.5
305.5625,50.4375,-246,5.75
305.6875,50.3125,-225,2.875
305.6875,50.4375,-268,1
305.8125,50.3125,-228,4.25
305.8125,50.4375,-254,4
305.9375,50.3125,-221,3.375
305.9375,50.4375,-269,2.25
306.0625,50.3125,-316,2.75
306.0625,50.4375,-306,3.875
306.1875,50.3125,-315,2.25
306.1875,50.4375,-349,2.625
306.3125,50.3125,-329,1.125
306.3125,50.4375,-342,3.25
306.4375,50.3125,-293,19.875
306.4375,50.4375,-351,3.625
306.5625,50.3125,-334,3.875
306.5625,50.4375,-369,2.375
306.6875,50.3125,-351,1.125
306.6875,50.4375,-377,4.5
306.8125,50.3125,-378,11.875
306.8125,50.4375,-399,5.125
306.9375,50.3125,-441,4.625
306.9375,50.4375,-464,3.625
307.0625,50.3125,-468,1.25
307.0625,50.4375,-470,2.125
307.1875,50.3125,-471,2.75
307.1875,50.4375,-383,45.875
307.3125,50.3125,-358,17.375
307.3125,50.4375,-295,4.125
307.4375,50.3125,-331,5.25
307.4375,50.4375,-256,4.875
307.5625,50.3125,-284,7.125
307.5625,50.4375,-228,1.625
307.6875,50.3125,-249,1.75
307.6875,50.4375,-226,0.625
307.8125,50.3125,-246,1.25
307.8125,50.4375,-223,0.625
307.9375,50.3125,-246,1
307.9375,50.4375,-233,0.25
308.0625,50.3125,-258,2.375
308.0625,50.4375,-235,1.375
308.1875,50.3125,-274,2.875
308.1875,50.4375,-251,2.625
308.3125,50.3125,-283,2.5
308.3125,50.4375,-269,0.75
308.4375,50.3125,-283,0.5
308.4375,50.4375,-272,1
308.5625,50.3125,-293,1.75
308.5625,50.4375,-272,1.875
308.6875,50.3125,-317,1.625
308.6875,50.4375,-271,2.75
308.8125,50.3125,-311,0.5
308.8125,50.4375,-279,1.5
308.9375,50.3125,-311,2
308.9375,50.4375,-292,2.375
309.0625,50.3125,-317,22.25
309.0625,50.4375,-304,1.625
309.1875,50.3125,-300,0.5
309.1875,50.4375,-303,3.75
309.3125,50.3125,-351,17.125
309.3125,50.4375,-561,24.375
309.4375,50.3125,-668,9.125
309.4375,50.4375,-767,10.25
309.5625,50.3125,-797,7.25
309.5625,50.4375,-905,6.75
309.6875,50.3125,-900,5.75
309.6875,50.4375,-1002,6.25
309.8125,50.3125,-1009,6
309.8125,50.4375,-1084,6.125
309.9375,50.3125,-1093,4.875
309.9375,50.4375,-1170,6.25
310.0625,50.3125,-1183,6.375
310.0625,50.4375,-1221,4.125
310.1875,50.3125,-1264,7
310.1875,50.4375,-1298,4.25
310.3125,50.3125,-1351,4.75
310.3125,50.4375,-1347,5.125
310.4375,50.3125,-1438,5.5
310.4375,50.4375,-1431,7.75
303.8125,50.5625,-127,9.125
303.8125,50.6875,175,66.875
303.9375,50.5625,-143,7.875
303.9375,50.6875,-181,35
304.0625,50.5625,-202,1.75
304.0625,50.6875,-139,9
304.1875,50.5625,-207,4.875
304.1875,50.6875,-139,5.75
304.3125,50.5625,-175,7.5
304.3125,50.6875,-60,7.25
304.4375,50.5625,-156,4.25
304.4375,50.6875,-39,27.625
304.5625,50.5625,-164,4.375
304.5625,50.6875,-155,6
304.6875,50.5625,-187,1.25
304.6875,50.6875,-160,4.5
304.8125,50.5625,-167,5.125
304.8125,50.6875,-161,2.125
304.9375,50.5625,-163,0.75
304.9375,50.6875,-161,4
305.0625,50.5625,-161,3.375
305.0625,50.6875,-173,3.375
305.1875,50.5625,-213,2.875
305.1875,50.6875,-172,3.375
305.3125,50.5625,-256,8.875
305.3125,50.6875,-198,7.375
305.4375,50.5625,-276,2
305.4375,50.6875,-243,9.125
305.5625,50.5625,-283,1.5
305.5625,50.6875,-250,5.25
305.6875,50.5625,-262,1.125
305.6875,50.6875,-213,13
305.8125,50.5625,-255,1.875
305.8125,50.6875,-257,1.75
305.9375,50.5625,-270,1.125
305.9375,50.6875,-271,1.125
306.0625,50.5625,-262,4
306.0625,50.6875,-276,0.375
306.1875,50.5625,-294,1
306.1875,50.6875,-284,0.5
306.3125,50.5625,-333,9
306.3125,50.6875,-280,1.25
306.4375,50.5625,-382,3
306.4375,50.6875,-288,3
306.5625,50.5625,-390,0.75
306.5625,50.6875,-316,7.625
306.6875,50.5625,-409,2.625
306.6875,50.6875,-370,5.25
306.8125,50.5625,-459,3.375
306.8125,50.6875,-431,4.875
306.9375,50.5625,-465,9.125
306.9375,50.6875,-430,2.375
307.0625,50.5625,-379,12
307.0625,50.6875,-370,7.5
307.1875,50.5625,-253,3.875
307.1875,50.6875,-277,4.125
307.3125,50.5625,-219,1.125
307.3125,50.6875,-258,2.5
307.4375,50.5625,-211,3.125
307.4375,50.6875,-239,3.125
307.5625,50.5625,-219,1.375
307.5625,50.6875,-227,4.75
307.6875,50.5625,-219,1.25
307.6875,50.6875,-213,2.375
307.8125,50.5625,-207,0.625
307.8125,50.6875,-218,0.75
307.9375,50.5625,-212,1.25
307.9375,50.6875,-222,0.625
308.0625,50.5625,-219,0.75
308.0625,50.6875,-223,1.25
308.1875,50.5625,-224,1.125
308.1875,50.6875,-234,0.75
308.3125,50.5625,-237,2.125
308.3125,50.6875,-247,2.875
308.4375,50.5625,-256,0.375
308.4375,50.6875,-269,2.125
308.5625,50.5625,-256,1.875
308.5625,50.6875,-277,3.125
308.6875,50.5625,-269,3.125
308.6875,50.6875,-306,3.125
308.8125,50.5625,-298,2.5
308.8125,50.6875,-327,2
308.9375,50.5625,-299,1.625
308.9375,50.6875,-344,7.125
309.0625,50.5625,-292,1.75
309.0625,50.6875,-341,1.75
309.1875,50.5625,-346,9
309.1875,50.6875,-377,14.625
309.3125,50.5625,-588,39.375
309.3125,50.6875,-651,49.125
309.4375,50.5625,-820,8
309.4375,50.6875,-829,7.625
309.5625,50.5625,-940,7.375
309.5625,50.6875,-944,8.625
309.6875,50.5625,-1042,5.875
309.6875,50.6875,-1072,8.375
309.8125,50.5625,-1131,5.125
309.8125,50.6875,-1125,3.5
309.9375,50.5625,-1202,4.375
309.9375,50.6875,-1189,3.625
310.0625,50.5625,-1251,2.125
310.0625,50.6875,-1218,3.875
310.1875,50.5625,-1303,4.375
310.1875,50.6875,-1252,5
310.3125,50.5625,-1347,4.125
310.3125,50.6875,-1264,5.5
310.4375,50.5625,-1412,24.25
310.4375,50.6875,-1459,20.375
304.0625,50.8125,-77,8.125
304.0625,50.9375,186,9.125
304.1875,50.8125,-100,3.625
304.1875,50.9375,-24,13
304.3125,50.8125,-123,1
304.3125,50.9375,-47,2.125
304.4375,50.8125,-90,8.875
304.4375,50.9375,2,59.625
304.8125,50.8125,-166,3.375
304.8125,50.9375,-163,0.875
304.9375,50.8125,-155,3.125
304.9375,50.9375,-182,1
305.0625,50.8125,-168,3.375
305.0625,50.9375,-186,3.375
305.1875,50.8125,-178,2.875
305.1875,50.9375,-168,3.75
305.3125,50.8125,-178,1.25
305.3125,50.9375,-181,2
305.4375,50.8125,-215,2.875
305.4375,50.9375,-201,3.625
305.5625,50.8125,-221,3
305.5625,50.9375,-250,2
305.6875,50.8125,-242,2.25
305.6875,50.9375,-239,2.625
305.8125,50.8125,-266,0.875
305.8125,50.9375,-216,1.5
305.9375,50.8125,-269,0.875
305.9375,50.9375,-209,3.625
306.0625,50.8125,-270,1.75
306.0625,50.9375,-225,1.125
306.1875,50.8125,-275,1.25
306.1875,50.9375,-248,3.625
306.3125,50.8125,-271,1.875
306.3125,50.9375,-271,2.75
306.4375,50.8125,-275,5.125
306.4375,50.9375,-288,1.25
306.5625,50.8125,-294,5.875
306.5625,50.9375,-328,4.875
306.6875,50.8125,-333,3.5
306.6875,50.9375,-409,6.875
306.8125,50.8125,-414,3
306.8125,50.9375,-454,1.125
306.9375,50.8125,-448,1.875
306.9375,50.9375,-405,1.25
307.0625,50.8125,-438,4.625
307.0625,50.9375,-400,0.625
307.1875,50.8125,-335,8.625
307.1875,50.9375,-379,2.625
307.3125,50.8125,-274,0.875
307.3125,50.9375,-352,3.75
307.4375,50.8125,-246,1.625
307.4375,50.9375,-322,1
307.5625,50.8125,-255,1.375
307.5625,50.9375,-276,4.25
307.6875,50.8125,-239,4
307.6875,50.9375,-268,3.5
307.8125,50.8125,-207,3.375
307.8125,50.9375,-240,3.75
307.9375,50.8125,-221,1
307.9375,50.9375,-212,0.625
308.0625,50.8125,-220,0.875
308.0625,50.9375,-220,0.625
308.1875,50.8125,-235,2
308.1875,50.9375,-231,1.25
308.3125,50.8125,-261,1.625
308.3125,50.9375,-229,0.625
308.4375,50.8125,-287,4
308.4375,50.9375,-254,0.5
308.5625,50.8125,-292,1.5
308.5625,50.9375,-262,2.5
308.6875,50.8125,-294,2.75
308.6875,50.9375,-279,0.5
308.8125,50.8125,-303,4.625
308.8125,50.9375,-316,4.25
308.9375,50.8125,-326,6.5
308.9375,50.9375,-299,2.5
309.0625,50.8125,-322,2
309.0625,50.9375,-321,1.625
309.1875,50.8125,-339,4.875
309.1875,50.9375,-332,3.25
309.3125,50.8125,-529,36.5
309.3125,50.9375,-380,13.625
309.4375,50.8125,-804,27
309.4375,50.9375,-664,27.75
309.5625,50.8125,-926,13.5
309.5625,50.9375,-875,8
309.6875,50.8125,-1019,5.625
309.6875,50.9375,-970,2.875
309.8125,50.8125,-1086,6.75
309.8125,50.9375,-1013,5.125
309.9375,50.8125,-1121,2.75
309.9375,50.9375,-1045,3.5
310.0625,50.8125,-1144,4.875
310.0625,50.9375,-1048,6.75
310.1875,50.8125,-1149,10.125
310.1875,50.9375,-995,14.875
310.3125,50.8125,-1187,10.125
310.3125,50.9375,-1160,20.875
310.4375,50.8125,-1460,6.875
310.4375,50.9375,-1393,9.625
179.0625,51.0625,-2557,96.625
179.0625,51.1875,-849,63.375
179.1875,51.0625,-2577,113.875
179.1875,51.1875,-898,60.5
180.8125,51.0625,-2372,155.375
180.8125,51.1875,-555,236.25
180.9375,51.0625,-1645,141.75
180.9375,51.1875,-108,18.875
181.0625,51.0625,-2184,78.75
181.0625,51.1875,-615,22.375
181.1875,51.0625,-2570,75.75
181.1875,51.1875,-1436,77.875
304.3125,51.0625,-100,5.5
304.3125,51.1875,1,17.375
304.4375,51.0625,-186,24.625
304.4375,51.1875,-160,29.625
304.5625,51.0625,-156,7.5
304.5625,51.1875,-176,4.125
304.6875,51.0625,-195,11.625
304.6875,51.1875,-181,3.25
304.8125,51.0625,-185,5.25
304.8125,51.1875,-167,3.125
304.9375,51.0625,-188,10.25
304.9375,51.1875,-161,1
305.0625,51.0625,-161,1.25
305.0625,51.1875,-164,2.25
305.1875,51.0625,-165,1.875
305.1875,51.1875,-173,1.25
305.3125,51.0625,-186,2.625
305.3125,51.1875,-177,2.25
305.4375,51.0625,-214,2
305.4375,51.1875,-210,2.125
305.5625,51.0625,-230,1.375
305.5625,51.1875,-237,1.875
305.6875,51.0625,-226,1.25
305.6875,51.1875,-227,0.875
305.8125,51.0625,-215,3.75
305.8125,51.1875,-226,6.375
305.9375,51.0625,-202,0.875
305.9375,51.1875,-216,2.25
306.0625,51.0625,-201,0.875
306.0625,51.1875,-207,0.625
306.1875,51.0625,-191,3
306.1875,51.1875,-194,1
306.3125,51.0625,-221,2.25
306.3125,51.1875,-202,1.875
306.4375,51.0625,-258,2.875
306.4375,51.1875,-258,4.75
306.5625,51.0625,-308,4.375
306.5625,51.1875,-269,1.75
306.6875,51.0625,-361,5.375
306.6875,51.1875,-311,2.875
306.8125,51.0625,-405,2.625
306.8125,51.1875,-349,2.5
306.9375,51.0625,-453,4.875
306.9375,51.1875,-399,2.625
307.0625,51.0625,-482,2.25
307.0625,51.1875,-474,3.375
307.1875,51.0625,-470,3.875
307.1875,51.1875,-443,2
307.3125,51.0625,-398,8.875
307.3125,51.1875,-469,3
307.4375,51.0625,-365,2.125
307.4375,51.1875,-439,3.875
307.5625,51.0625,-333,4.875
307.5625,51.1875,-371,7.5
307.6875,51.0625,-310,3.25
307.6875,51.1875,-353,4.375
307.8125,51.0625,-259,3.625
307.8125,51.1875,-334,4.875
307.9375,51.0625,-229,2.625
